ID,rating,roaster,name,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_best_value,type_pod_capsule,type_blend,type_estate,type_peaberry,type_barrel_aged,type_aged,location,origin,roast,review_date,agtron,aroma,acid,body,flavor,aftertaste,region,value_standard,blind_assessment_sentiment,notes_sentiment,bottom_line_sentiment
347,95,Ramshead Coffee Roasters,Ethiopia Odola Washed,0,0,0,0,1,0,0,0,0,0,0,"Bozeman, Montana","Uraga, Guji Zone, Oromia Region, Southern Ethiopia",Light,5/1/2022,60/82,9,9,9,10,8,africa_arabia,0.05570351,0.872,0,0.9325
348,94,JBC Coffee Roasters,Minanga Village Sulawesi,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Toraja growing region, south-central Sulawesi, Indonesia",Medium-Light,5/1/2022,54/72,9,8,9,9,9,asia_pacific,0.070547981,0.9484,0.9501,0.8126
349,94,Paradise Roasters,Ka‘ū Tropical Punch Washed,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Ka‘ū, Big Island of Hawai’i",Medium-Light,5/1/2022,58/74,9,9,9,9,8,hawaii,0.220462442,0.7096,0.6369,0.1779
350,95,GK Coffee,Kenya Peaberry Top Hill Farm Espresso,1,0,0,0,0,0,0,1,0,0,0,Taiwan,"Nyeri growing region, south-central Kenya",Medium,5/1/2022,45/58,9,,9,9,9,africa_arabia,0.09075,0.9136,0.5719,0.836
351,93,JBC Coffee Roasters,Birambo Village DR Congo,0,1,1,0,0,0,0,0,0,0,0,"Madison, Wisconsin","South Kivu Province, Democratic Republic of the Congo",Medium-Light,5/1/2022,58/74,9,8,9,9,8,africa_arabia,0.055850485,0.7841,0.9403,0.3182
352,93,Dragonfly Coffee Roasters,Kenya Kamgogo Small Lot Reserve,0,0,0,0,0,0,0,0,0,0,0,"Henderson, Nevada","Nyeri County, Kenya",Medium-Light,5/1/2022,58/67,9,9,8,9,8,africa_arabia,0.058789985,0.9337,0,0.4404
353,95,Ramshead Coffee Roasters,Ethiopia Belayneh Bariso Natural,0,0,0,0,1,0,0,1,0,0,0,"Bozeman, Montana","Sidama growing region, southern Ethiopia",Medium-Light,5/1/2022,58/76,9,9,9,9,9,africa_arabia,0.057320235,0.8519,0.3612,0.875
354,93,JBC Coffee Roasters,Kuta Kofi Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Upper Waghi Valley, Jiawaka Province, Papua New Guinea",Medium-Light,5/1/2022,57/74,9,8,9,9,8,asia_pacific,0.052910986,0.9286,0.886,0.3818
355,93,Dragonfly Coffee Roasters,Rwanda Gatare Natural,0,0,0,0,0,0,0,0,0,0,0,"Henderson, Nevada","Western Province, Rwanda",Medium-Light,5/1/2022,58/76,9,8,9,9,8,africa_arabia,0.052910986,0.7845,0.3612,0.6908
356,93,JBC Coffee Roasters,Rock the House Blend,0,1,1,0,0,0,1,0,0,0,0,"Madison, Wisconsin","Africa, South America, Central America",Medium-Light,5/1/2022,57/79,9,8,9,9,8,other,0.049971487,0.7845,0.9136,0.1531
357,94,Paradise Roasters,Kona SL34 Champagne Natural Uluwehi Farm,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Holualoa, Kona, Big Island of Hawai’i",Medium-Light,5/1/2022,57/74,9,9,9,9,8,hawaii,0.26455493,0.802,0.8271,0.8957
358,95,Paradise Roasters,Yemen Al Mashtal Al Burhani,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Haraaz, Yemen",Medium-Light,5/1/2022,58/74,9,9,9,9,9,africa_arabia,0.26455493,0.7425,0.7717,0.8481
359,95,Paradise Roasters,Ka‘ū Lactic Natural,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Ka‘ū, Big Island of Hawai‘i",Medium-Light,5/1/2022,60/77,9,9,9,9,9,hawaii,0.26455493,0.7096,0.6808,0.2263
360,93,Paradise Roasters,Sumatra Yellow Bourbon,0,0,0,0,0,0,0,0,0,0,0," Minneapolis, Minnesota","Pematang Purba, Simalungun, Sumatra, Indonesia",Medium-Light,5/1/2022,58/75,9,8,9,9,8,asia_pacific,0.102882473,0.9371,0.6369,0.7732
361,94,Paradise Roasters,Colombia Finca El Paraiso Castillo Red Plum,0,0,0,0,0,0,0,0,0,0,0,"Minneapolis, Minnesota","Cauca Department, Colombia",Light,5/1/2022,62/80,9,9,9,9,9,south_america,0.141095963,0.9153,0.6369,0.802
362,94,Cozy House Coffee,Ethiopia Guji Uraga Tebe Burku Natural,0,0,0,0,0,0,0,0,0,0,0,"Taipei City, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,4/1/2022,58/74,9,9,9,9,8,africa_arabia,0.050881057,0.9245,0.7269,0.7501
363,95,Cozy House Coffee,British Style Espresso Blend,1,0,0,0,0,0,1,0,0,0,0,"Taipei City, Taiwan",Panama; Honduras; Ethiopia,Medium,4/1/2022,50/64,9,9,9,9,9,other,0.072687225,0.4545,0,0.8074
364,93,Cozy House Coffee,Ethiopia Yirgacheffe Konga Natural,0,0,0,0,0,0,0,0,0,0,0,"Taipei City, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,4/1/2022,61/76,9,8,9,9,8,africa_arabia,0.050881057,0.8479,0.7096,0.7269
366,94,Cozy House Coffee,Ethiopia Yirgacheffe Hama Washed,0,0,0,0,0,0,0,0,0,0,0,"Taipei City, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,4/1/2022,62/76,9,9,9,9,8,africa_arabia,0.050881057,0.8516,0.3612,0.6124
367,93,Cozy House Coffee,Guatemala Antigua Bella Carmona,0,0,0,0,0,0,0,1,0,0,0,"Taipei City, Taiwan","Antigua growing region, Guatemala",Medium-Light,4/1/2022,58/74,9,8,9,9,8,central_america,0.050881057,0.5859,0,0.3182
368,96,Kakalove Cafe,Peru Washed Santa Monica Gesha,0,0,0,0,0,0,0,1,0,0,0,"Chia-Yi, Taiwan","Amaybamba, Cusco, Peru",Medium-Light,4/1/2022,58/77,9,9,9,10,9,south_america,0.203707296,0.9485,0.4404,0.5927
369,94,Kakalove Cafe,Taiwan Washed Alishan Ching-Ye Farm SL34,0,0,0,0,0,0,0,1,0,0,0,"Chia-Yi, Taiwan","Alishan, Chia-Yi City, Taiwan",Medium-Light,4/1/2022,56/74,9,9,9,9,8,other,0.116404169,0.946,0.7553,0
371,93,Merge Coffee Company,Colombia Beasaquito,0,0,0,0,0,0,0,1,0,0,0,"Harrisonburg, Virginia","Buesaco, Nariño Department, Colombia",Light,4/1/2022,62/80,9,8,9,9,8,south_america,0.052881591,0.8176,0.8316,0.8271
372,95,Jaunt Coffee Roasters,Ethiopia Sidamo Karamo,0,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Sidamo growing region, southern Ethiopia",Light,4/1/2022,62/80,9,9,9,9,9,africa_arabia,0.07642698,0.7845,0,0.836
373,94,JBC Coffee Roasters,Gigesa Ethiopia,0,0,0,0,1,0,0,0,0,0,0,"Madison, Wisconsin","Guji Zone, Oromia Region, Ethiopia",Medium-Light,4/1/2022,56/74,9,9,9,9,8,africa_arabia,0.055850485,0.7501,0.9371,0.8126
374,94,Rusty's Hawaiian,Oahu Triple-Bourbon “Sparkling” Yeast Ferment,0,0,0,0,0,0,0,0,0,0,0,"Pahala, Hawai'i","Maunawili growing region, southeastern Oahu, Hawaii",Medium-Light,4/1/2022,54/74,9,9,9,9,8,hawaii,0.149914461,0.8979,0,0.6275
375,93,JBC Coffee Roasters,Rayo del Sol Peru,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Panchia, Tabaconas, Cajamarca Department, Peru",Medium-Light,4/1/2022,56/74,9,9,8,9,8,south_america,0.057320235,0.4767,0.886,0
376,94,Jaunt Coffee Roasters,Colombia Ibague Tolima,0,0,0,0,0,0,0,1,0,0,0,"San Diego, California","Tolima Department, Colombia",Light,4/1/2022,64/80,9,9,9,9,8,south_america,0.07642698,0.8074,0.3612,0.8519
377,93,JBC Coffee Roasters,Monte Alban Mexico,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Yautepec, Miahuatlán, Oaxaca State, Mexico",Medium-Light,4/1/2022,58/78,9,9,8,9,8,central_america,0.055850485,0.836,0.886,0.6705
378,93,Jaunt Coffee Roasters,Ethiopia Guji Buku,0,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Kebele Buku Sayisa, Guji Zone, Oromia region, Ethiopia",Medium-Light,4/1/2022,60/77,9,9,8,9,8,africa_arabia,0.070547981,0.9337,0.6124,0.7269
379,93,JBC Coffee Roasters,Flores Peru,0,1,1,0,0,0,0,0,0,0,0,"Madison, Wisconsin","El Diamante, San Ignacio, Cajamarca Department, Peru",Medium-Light,4/1/2022,58/76,9,8,9,9,8,south_america,0.052910986,0.7902,0.9136,0.5413
380,92,Nostalgia Coffee Roasters,Glory Days,0,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Veracruz, Mexico",Medium,4/1/2022,44/60,8,8,9,9,8,central_america,0.052910986,0.8591,0.2023,0
381,93,RamsHead Coffee Roasters,Costa Rica Anaerobic Cordillera de Fuego,0,0,0,0,0,0,0,1,0,0,0,"Bozeman, Montana","Tarrazu growing region, Costa Rica",Medium-Light,4/1/2022,56/74,9,8,9,9,8,central_america,0.05864301,0.5095,0.3612,0.1531
382,93,JBC Coffee Roasters,Nyakibanda Rwanda,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Nyakibanda, Huye, Rwanda",Medium-Light,4/1/2022,57/74,9,9,8,9,8,africa_arabia,0.052910986,0.8126,0.886,0.765
383,92,RamsHead Coffee Roasters,Guatemala Antigua Pastores,0,0,0,0,0,0,0,0,0,0,0,"Bozeman, Montana","Antigua growing region, Guatemala",Medium-Light,4/1/2022,58/76,9,8,9,8,8,central_america,0.049824512,0.9001,0,0.8689
384,94,Roadmap Coffeeworks,Kenya Karatu,0,0,0,0,0,0,0,0,0,0,0,"Kiambu County, Kenya","Kiambu County, Kenya",Medium-Light,4/1/2022,60/76,9,9,9,9,8,africa_arabia,0.069078232,0.9217,0.8481,0.765
385,92,JBC Coffee Roasters,Kibingo Burundi,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Kayanza Province, northern Burundi",Medium-Light,4/1/2022,58/73,8,8,9,9,8,africa_arabia,0.064668983,0.836,0.886,0.6486
386,93,Roadmap Coffeeworks,Costa Rica Cattleya Anaerobic,0,0,0,0,0,0,0,0,0,0,0,"Lexington, Virginia","Naranjo, Central Valley, Costa Rica",Medium-Light,4/1/2022,62/78,9,9,8,9,8,central_america,0.070547981,0.836,0.9246,0.3612
387,96,Paradise Roasters,Ecuador Taza Dorada Finca Cruz Loma,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","San Jose de Minas, Pichincha, Ecuador",Medium-Light,4/1/2022,60/77,9,9,9,10,9,south_america,1.234589675,0.9254,0.836,0.8591
388,93,Temple Coffee,Costa Rica Los Cedros,0,0,0,0,0,0,0,1,0,0,0,"Sacramento, California"," La Piedra de Rivas, Chirripó, Costa Rica",Medium-Light,4/1/2022,57/77,9,9,8,9,8,central_america,0.061729484,0.8957,0.891,0.836
389,95,Paradise Roasters,Kona Bourbon Champagne Natural Uluwehi Farm,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Holualoa, Kona, Big Island of Hawai’i",Medium-Light,4/1/2022,57/74,9,9,9,9,9,hawaii,0.26455493,0.9217,0.9169,0.9286
390,92,Temple Coffee,Peru Pangoa,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Junín Province, Peru",Medium-Light,4/1/2022,56/70,9,8,8,9,8,south_america,0.058789985,0.5574,0.7506,0.7506
391,92,Temple Coffee,Guatemala Campamento Alto,0,0,0,0,0,0,0,1,0,0,0,"Sacramento, California","Huehuetenengo Department, Guatemala",Medium-Light,4/1/2022,57/73,8,8,9,9,8,central_america,0.058789985,0.9186,0.7506,0.6808
392,95,GK Coffee,Panama Hacienda La Esmeralda Geisha Washed,0,0,0,0,0,0,0,1,0,0,0,"Yilan, Taiwan","Boquete growing region, western Panama",Medium,4/1/2022,46/60,9,9,9,9,9,central_america,0.264,0.9169,0.5927,0.6597
393,94,GK Coffee,Peru Garden of Eden Farcent Geisha Anaerobic Washed,0,0,0,0,0,0,0,0,0,0,0,"Yilan, Taiwan","Villa Rica District, Pasco Department, Peru",Medium-Light,4/1/2022,62/78,9,9,9,9,8,south_america,0.231,0.8885,0.5574,0.2263
394,95,Hula Daddy Kona Coffee,Pointu Laurina,0,0,0,0,0,0,0,1,0,0,0,"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium,4/1/2022,46/60,9,9,9,9,9,hawaii,0.290789961,0.8402,0.8225,-0.128
395,95,Simon Hsieh Aroma Roast Coffees,Ecuador Finca Cruz Loma,0,0,0,0,0,0,0,1,0,0,0,"Taoyuan, Taiwan","San Jose de Minas, Pichincha, Ecuador",Medium-Dark,4/1/2022,40/54,9,9,9,9,9,south_america,1.188,0.5106,0.743,0.3612
396,94,Paradise Roasters,Aged Sumatra Semiga,0,0,0,0,0,0,0,0,0,0,1,"Minneapolis, Minnesota","Simalungun, Sumatra, Indonesia",Medium-Dark,4/1/2022,40/50,9,9,9,9,8,asia_pacific,0.088184977,0.7089,0.8555,0
397,94,Mostra Coffee,Indonesia Sumatra Kerinci Valley,0,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Mount Kerinci Highlands, Sumatra, Indonesia",Medium,4/1/2022,47/60,9,9,9,9,8,asia_pacific,0.072017731,0.872,0,0.4588
398,94,Rusty's Hawaiian,Ka’u Classic Dark,0,0,0,0,0,0,0,0,0,0,0,"Pahala, Hawai'i","Ka’u growing region, Big Island of Hawai’i",Medium,4/1/2022,47/61,9,9,9,9,8,hawaii,0.100530874,0.4767,0.8313,0.3182
399,93,Chaos Coffee Company,Odin’s Viking Brew,0,0,0,0,1,0,0,0,0,0,0,"Bayboro, North Carolina","Aceh Province, northern Sumatra, Indonesia",Medium-Dark,4/1/2022,40/52,9,8,9,9,8,asia_pacific,0.042622739,0.9152,-0.5719,0.7184
400,93,Theory Coffee Roasters,Dark Side of the Bloom,0,0,0,0,0,0,1,0,0,0,0,"Redding, California","Colombia; Guatemala; Sumatra, Indonesia",Medium,4/1/2022,46/58,9,8,9,9,8,other,0.05,0.9393,0,0.743
401,93,Green Stone Coffee,Jlove99,0,0,0,0,0,0,0,0,0,0,0,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Dark,4/1/2022,40/56,9,9,8,9,8,africa_arabia,0.072,0.9001,0.6077,0.5709
402,92,Peet's Coffee,Kenya Auction Lot,0,0,0,0,1,0,0,0,0,0,0,"Berkeley, California",Kenya,Medium-Dark,4/1/2022,38/50,9,8,9,9,7,africa_arabia,0.039573008,0.6637,0.4927,0.7003
403,92,Red Rock Roasters,Black Magic Blend,0,0,0,0,0,0,1,0,0,0,0,"Albuquerque, New Mexico",Not disclosed,Medium,4/1/2022,46/60,8,8,9,9,8,other,0.038948365,0.9403,0.3818,0.4588
404,91,Desert Sun Coffee Roasters,Dark Canyon,0,0,0,0,0,0,1,0,0,0,0,"Durango, Colorado",Peru; Honduras; Mexico,Medium-Dark,4/1/2022,40/53,8,8,8,9,8,other,0.044092488,0.6249,0,0.4019
405,90,Starbucks Coffee,Sumatra Dark,0,0,0,0,1,0,0,0,0,0,0,"Seattle, Washington","Sumatra, Indonesia",Dark,4/1/2022,32/44,8,7,9,9,7,asia_pacific,0.038184095,0.7351,0,0.765
406,87,Peet's Coffee,Major Dickason’s Blend,0,0,0,0,0,0,1,0,0,0,0,"Berkeley, California",Americas; Indo-Pacific,Medium-Dark,4/1/2022,38/50,8,7,8,8,6,other,0.026749443,-0.1531,0.5984,0.802
407,84,Starbucks Coffee,Pike’s Place Blend,0,0,0,0,0,0,1,0,0,0,0,"Seattle, Washington",Latin America,Dark,4/1/2022,34/44,7,6,7,7,7,other,0.029336202,0.7579,0.1779,0.5719
408,95,Bird Rock Coffee Roasters,Sumatra Boru Batak,0,0,0,0,1,0,0,0,0,0,0,"San Diego, California","Lintongnihuta, northern Sumatra, Indonesia",Medium-Light,4/1/2022,57/79,9,9,9,10,8,asia_pacific,0.061729484,0.6124,0.7351,0
409,93,Old Soul Co.,Honduras Reserve Luis Nolasco Nanolot,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Santa Elena, Honduras",Medium-Light,4/1/2022,58/80,9,8,9,9,8,central_america,0.061729484,0.8625,0.4588,0.9313
410,95,JBC Coffee Roasters,Barokah Honey Sumatra,0,0,0,0,1,0,0,0,0,0,0,"Madison, Wisconsin","Gunung Tujuh, Kerinci, Sumatra, Indonesia",Medium-Light,3/1/2022,58/80,9,9,9,9,9,asia_pacific,0.055850485,0.8316,0.886,0.6705
411,93,Hey Brown,Secret Lovers Blend,1,0,0,0,0,0,1,0,0,0,0,"Taipei, Taiwan",Costa Rica; El Salvador; Papua New Guinea,Medium-Light,3/1/2022,58/76,9,,8,9,8,other,0.058666667,0.8402,0,0.765
412,92,Ba Yang Coffee,Espresso Blend,1,0,0,0,0,0,1,0,0,0,0,"New Taipei, Taiwan","India, Brazil, Ethiopia, Indonesia, Colombia",Medium,3/1/2022,50/66,8,,9,9,7,other,0.011629956,0.4019,0,0.8658
413,92,Ba Yang Coffee,Ethiopia Gediyo Kochere Shifo Washed G1,0,0,0,0,0,0,0,0,0,0,0,"New Taipei, Taiwan","Yirgacheffe growing region, southern Ethiopia",Medium-Light,3/1/2022,60/74,8,9,8,9,8,africa_arabia,0.023259912,0.5859,0.3612,0.5574
414,96,Paradise Roasters,Colombia Finca La Primavera Sidra,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Huila, Colombia",Light,3/1/2022,64/82,9,9,9,10,9,south_america,0.141095963,0.8316,0.9112,0.6124
415,95,Kakalove Cafe,Ethiopia Natural Guji Dasaya SP,0,0,0,0,0,0,0,0,0,0,0,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,3/1/2022,58/78,9,9,9,9,9,africa_arabia,0.050926824,0.8434,0.7845,0.6705
416,94,SkyTop Coffee,Ethiopia Anaerobic Shantawene,0,1,0,0,0,0,0,0,0,0,0,"Manlius, New York","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,3/1/2022,58/80,9,9,9,9,8,africa_arabia,0.058789985,0.8885,0.7003,0
417,94,Jaunt Coffee Roasters,Ethiopia Bensa Asefa Qonqana,0,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Sidamo (also Sidama) growing region, south-central Ethiopia",Light,3/1/2022,64/86,9,9,9,9,8,africa_arabia,0.07642698,0.7269,0,0.8271
418,94,Magnolia Coffee,Ethiopia Durato Bombe,0,0,0,0,0,0,0,0,0,0,0,"Charlotte, North Carolina","Bombe mountains, Sidama Region, southern Ethiopia",Medium-Light,3/1/2022,58/78,9,9,9,9,8,africa_arabia,0.055850485,0.8625,0.7845,0.9309
419,94,SkyTop Coffee,Ethiopia Washed Shantawene,0,1,0,0,0,0,0,1,0,0,0,"Manlius, New York","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,3/1/2022,60/78,9,9,9,9,8,africa_arabia,0.058789985,0.8442,0,0.4767
421,94,Kakalove Cafe,Kenya Washed Kabingara AA,0,0,0,0,0,0,0,0,0,0,0,"Chia-Yi, Taiwan","Kirinyaga County, south-central Kenya",Medium-Light,3/1/2022,57/77,9,9,9,9,8,africa_arabia,0.052381876,0.8519,0.5531,0.4902
422,93,David's Nose,Honduras Blue Hole Estate,0,0,0,0,0,0,0,1,0,0,0,"Taipei, Taiwan",Honduras,Medium-Light,3/1/2022,58/76,9,8,9,9,8,central_america,0.058202085,0.8718,0.6705,0.743
423,93,Min Enjoy Cafe,Honduras Anaerobic Natural,0,0,0,0,0,0,0,0,0,0,0,"Taipei, Taiwan",Honduras,Light,3/1/2022,64/84,9,8,9,9,8,central_america,0.084652174,0.8402,0.6908,0.4588
424,95,Vennel Coffee,Kenya Nyeri Jungle Estate Red Cherry SLD Anaerobic Natural,0,0,0,0,0,0,0,0,0,0,0,"New Taipei City, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,3/1/2022,57/77,9,9,9,9,9,africa_arabia,0.109030837,0.6705,0.3612,0.4019
425,93,Old Soul Co.,Democratic Republic of Congo Mighty Peace Mapendo,0,0,0,0,0,0,0,0,0,0,0,"Sacramento, California","Lake Kivu, Democratic Republic of Congo",Medium-Light,3/1/2022,56/74,9,9,8,9,8,africa_arabia,0.058789985,0.9001,0.7579,0
426,95,JBC Coffee Roasters,Lugmapata Ecuador,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Pallatanga, Chimborazo Province, Ecuador",Medium-Light,3/1/2022,60/80,9,9,9,9,9,south_america,0.079366479,0.8979,0.886,0.802
427,94,Nostalgia Coffee Roasters,Red Sunset by Andres Cardona,0,0,0,0,0,0,0,1,0,0,0,"San Diego, California","Santa Bárbara, Antioquia Department, Colombia",Medium-Light,3/1/2022,55/73,9,9,9,9,8,south_america,0.070547981,0.8481,0.296,0.765
428,94,JBC Coffee Roasters,Macarena Colombia,0,0,0,0,0,0,0,1,0,0,0,"Madison, Wisconsin","Piendamó, Cauca Department, Colombia",Medium-Light,3/1/2022,60/78,9,9,9,9,8,south_america,0.079366479,0.7096,0.8591,0
429,94,JBC Coffee Roasters,Haraaz Red Yemen,0,0,0,0,0,0,0,0,0,0,0,"Madison, Wisconsin","Al Mashtal ul Burhani, Yemen",Medium-Light,3/1/2022,58/78,9,9,9,9,8,africa_arabia,0.110231221,0.8316,0.9169,0.6369
430,93,Nostalgia Coffee Roasters,Nicaragua Sabino Maria,0,0,0,0,0,0,0,1,0,0,0,"San Diego, California","Jinotega Department, Nicaragua",Medium-Light,3/1/2022,58/78,9,9,8,9,8,central_america,0.061729484,0.8442,0.2023,0.836
431,93,JBC Coffee Roasters,Twisted V.7 Espresso,1,0,0,0,1,0,1,0,0,0,0,"Madison, Wisconsin",Central America; South America; Ethiopia,Medium-Light,3/1/2022,52/74,9,,8,9,8,other,0.049971487,0.5106,0.886,0.807
432,92,Treeman Coffee,Kaori Espresso Blend,1,0,0,0,0,0,1,0,0,0,0,"Zhuwei, Taiwan",Ethiopia,Medium-Light,3/1/2022,56/74,8,,9,8,8,other,0.04125,0.3182,0.3612,0
433,92,Treeman Coffee,Chokoreeto Espresso Blend,1,0,0,0,0,0,1,0,0,0,0,"Zhuwei, Taiwan",Costa Rica; Ethiopia,Medium-Light,3/1/2022,56/74,9,,8,9,8,other,0.05775,0.4767,0.3612,0.4939
434,94,Tipico Coffee,El Salvador Anarquia Pacamara,0,0,0,0,0,0,0,1,0,0,0,"Buffalo, New York","Apaneca, El Salvador",Light,3/1/2022,60/82,9,9,9,9,8,central_america,0.064668983,0.8979,0,0.4588
435,93,Chaos Coffee Company,Tanzania Peaberry,0,0,0,0,1,0,0,0,1,0,0,"Bayboro, North Carolina",Tanzania,Medium-Light,3/1/2022,56/72,9,8,9,9,8,africa_arabia,0.042622739,0.8591,-0.5719,0.4927
436,93,Tipico Coffee,Ethiopia Karamo Natural,0,0,0,0,0,0,0,0,0,0,0,"Buffalo, New York","Sidamo (also Sidama) growing region, south-central Ethiopia",Medium-Light,3/1/2022,58/76,9,8,9,9,8,africa_arabia,0.052176111,0.91,0.3612,0.3612
437,93,Tipico Coffee,Guatemala Reserve Las Moritas Yellow Pacamara,0,0,0,0,0,0,0,1,0,0,0,"Buffalo, New York","El Progresso Department, Guatemala",Medium-Light,3/1/2022,57/77,9,8,9,9,8,central_america,0.064668983,0.9371,0,0.7783
438,96,Bird Rock Coffee Roasters,Colombia Sidra Natural Signature Selection,0,0,0,0,0,0,0,1,0,0,0,"San Diego, California","Caicedonia, Valle de Cauca Department, Colombia",Light,3/1/2022,62/80,9,9,9,10,9,south_america,0.405650893,0.8481,0.9055,0.765
439,97,Paradise Roasters,Colombia Finca El Paraiso Geisha Letty,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Cauca, Colombia",Light,2/1/2022,64/84,10,9,9,10,9,south_america,0.352739907,0.9324,0.8402,0.8271
440,94,Monarch Coffee,Monarch Estate Pacamara,0,0,0,0,0,0,0,1,0,0,0,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,2/1/2022,60/80,9,9,9,9,8,hawaii,0.36111748,0.8979,0.7845,0.4588
441,94,Paradise Roasters,Uluwehi Farm Kona SL34 Yeast-Fermentation Washed Peaberry,0,0,0,0,0,0,0,1,1,0,0,"Minneapolis, Minnesota","Holualoa, Kona growing region, Big Island of Hawai’i",Medium-Light,2/1/2022,56/72,9,9,9,9,8,hawaii,0.352739907,0.8957,0.8555,0.7096
442,95,Paradise Roasters,Ka’u IPA Natural,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium-Light,2/1/2022,58/78,9,9,9,9,9,hawaii,0.220462442,0.296,0.8481,0.4767
443,93,Paradise Roasters,Honduras Finca Cerro Azul Yellow Pacas,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Siguatepeque, Comayagua Department, Honduras",Medium-Light,2/1/2022,60/78,9,8,9,9,8,central_america,0.105821972,0.8225,0.8555,0.891
444,95,Paradise Roasters,Ecuador Finca Lugmapata Mejorado,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Pallatanga, Chimborazo, Ecuador",Light,2/1/2022,64/80,9,9,9,9,9,central_america,0.105821972,0.9136,0.9468,0.8718
445,92,Monarch Coffee,Monarch Estate Hawaiian Gesha,0,0,0,0,0,0,0,1,0,0,0,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,2/1/2022,60/74,9,8,8,9,8,hawaii,0.370376903,0.7906,0.7845,0.8225
446,91,Monarch Coffee,‘Ōpio Kona,0,0,0,0,0,0,0,1,0,0,0,"Holualoa, Hawaii","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,2/1/2022,52/70,8,8,9,8,8,hawaii,0.11464047,0.836,0.7845,0.4404
447,92,Paradise Roasters,Hawai’i Ka’u Classic Dark,0,0,0,0,0,0,0,1,0,0,0,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium,2/1/2022,46/60,9,8,8,9,8,africa_arabia,0.176369954,0.7346,0.9274,0.7579
448,93,Oak & Bond Coffee Company,Guatemala Finca Buena Esperanza,0,0,0,0,0,0,0,1,0,0,0,"Charlotte, North Carolina","Huehuetenango, Guatemala",Medium-Light,2/1/2022,58/78,9,9,8,9,8,central_america,0.055850485,0.8934,0.5719,0.4588
449,93,Oak & Bond Coffee Company,Session Blend,0,0,0,0,0,0,1,0,0,0,0,"Charlotte, North Carolina",Guatemala; Ethiopia,Medium-Light,2/1/2022,56/74,9,8,9,9,8,other,0.051441236,0.9201,0.5719,0.5267
450,93,A&E Coffee & Tea,Honduras Relationship Coffee Norma Lara,0,0,0,0,0,0,0,0,0,0,0,"Nashua, New Hampshire","Ocotepeque Department, Honduras",Medium-Light,2/1/2022,58/78,9,8,9,9,8,central_america,0.052881591,0.902,0,0.3182
451,92,Jaunt Coffee Roasters,Ethiopia Hambela Goro,0,0,0,0,0,0,0,0,0,0,0,"San Diego, California","Guji Zone, Oromia Region, southern Ethiopia",Light,2/1/2022,62/80,9,8,8,9,8,africa_arabia,0.073487481,0.8442,0.6124,0.6908
